date,n_open,n_new,n_closed
2000-07-10,1474,56,49
2000-07-11,1481,55,54
2000-07-12,1482,48,79
2000-07-13,1451,59,107
2000-07-14,1403,77,60
2000-07-15,1420,67,71
2000-07-16,1416,50,54
2000-07-17,1412,67,65
2000-07-18,1414,50,59
2000-07-19,1405,45,98
2000-07-20,1352,54,73
2000-07-21,1333,75,69
2000-07-22,1339,59,55
2000-07-23,1343,42,74
2000-07-24,1311,74,49
2000-07-25,1336,50,78
2000-07-26,1308,62,93
2000-07-27,1277,55,66
2000-07-28,1266,90,53
2000-07-29,1303,58,85
2000-07-30,1276,51,88
2000-07-31,1239,50,32
2000-08-01,1257,38,65
2000-08-02,1230,54,67
2000-08-03,1217,60,92
2000-08-04,1185,78,67
2000-08-05,1196,60,67
2000-08-06,1189,51,17
2000-08-07,1223,58,70
2000-08-08,1211,71,65
2000-08-09,1217,45,54
2000-08-10,1208,70,54
2000-08-11,1224,67,58
2000-08-12,1233,67,87
2000-08-13,1213,55,72
2000-08-14,1196,66,21
2000-08-15,1241,66,74
2000-08-16,1233,50,41
2000-08-17,1242,46,52
2000-08-18,1236,44,32
2000-08-19,1248,68,63
2000-08-20,1253,43,63
2000-08-21,1233,48,58
2000-08-22,1223,53,63
2000-08-23,1213,45,60
2000-08-24,1198,58,59
2000-08-25,1197,87,72
2000-08-26,1212,64,69
2000-08-27,1207,38,71
2000-08-28,1174,49,31
2000-08-29,1192,49,59
2000-08-30,1182,49,52
2000-08-31,1179,69,66
2000-09-01,1182,101,64
2000-09-02,1219,74,40
2000-09-03,1253,52,74
2000-09-04,1231,37,73
2000-09-05,1195,58,42
2000-09-06,1211,48,83
2000-09-07,1176,67,65
2000-09-08,1178,110,44
2000-09-09,1244,82,70
2000-09-10,1256,54,64
2000-09-11,1246,68,57
2000-09-12,1257,60,28
2000-09-13,1289,55,82
2000-09-14,1262,52,48
2000-09-15,1266,95,52
2000-09-16,1309,43,101
2000-09-17,1251,43,89
2000-09-18,1205,71,22
2000-09-19,1254,62,46
2000-09-20,1270,56,81
2000-09-21,1245,65,81
2000-09-22,1229,79,84
2000-09-23,1224,74,101
2000-09-24,1197,34,71
2000-09-25,1160,54,37
2000-09-26,1177,59,41
2000-09-27,1195,64,54
2000-09-28,1205,46,35
2000-09-29,1216,122,32
2000-09-30,1306,80,66
2000-10-01,1320,57,48
2000-10-02,1329,76,39
2000-10-03,1366,60,32
2000-10-04,1394,55,46
2000-10-05,1403,57,98
2000-10-06,1362,83,102
2000-10-07,1343,55,89
2000-10-08,1309,42,30
2000-10-09,1321,37,84
2000-10-10,1274,50,74
2000-10-11,1250,64,69
2000-10-12,1245,49,56
2000-10-13,1238,92,64
2000-10-14,1266,55,28
2000-10-15,1293,43,100
2000-10-16,1236,72,80
2000-10-17,1228,51,56
2000-10-18,1223,68,48
2000-10-19,1243,50,68
2000-10-20,1225,101,37
2000-10-21,1289,70,101
2000-10-22,1258,38,49
2000-10-23,1247,51,71
2000-10-24,1227,56,70
2000-10-25,1213,55,91
2000-10-26,1177,78,26
2000-10-27,1229,66,50
2000-10-28,1245,78,76
2000-10-29,1247,26,39
2000-10-30,1234,50,40
2000-10-31,1244,76,73
2000-11-01,1247,90,60
2000-11-02,1277,73,82
2000-11-03,1268,79,47
2000-11-04,1300,55,41
2000-11-05,1314,43,90
2000-11-06,1267,60,32
2000-11-07,1295,69,69
2000-11-08,1295,50,53
2000-11-09,1292,51,64
2000-11-10,1279,94,76
2000-11-11,1297,62,65
2000-11-12,1294,33,48
2000-11-13,1279,53,86
2000-11-14,1246,53,47
2000-11-15,1252,76,65
2000-11-16,1263,54,52
2000-11-17,1265,84,67
2000-11-18,1282,49,58
2000-11-19,1273,37,92
2000-11-20,1218,38,24
2000-11-21,1232,51,110
2000-11-22,1173,62,100
2000-11-23,1135,44,68
2000-11-24,1111,50,70
2000-11-25,1091,47,49
2000-11-26,1089,32,39
2000-11-27,1082,54,49
2000-11-28,1087,59,46
2000-11-29,1100,46,43
2000-11-30,1103,60,39
2000-12-01,1124,77,45
2000-12-02,1156,65,79
2000-12-03,1142,37,54
2000-12-04,1125,52,49
2000-12-05,1128,44,58
2000-12-06,1114,37,62
2000-12-07,1089,49,20
2000-12-08,1118,87,45
2000-12-09,1160,64,83
2000-12-10,1141,53,23
2000-12-11,1171,62,43
2000-12-12,1190,26,69
2000-12-13,1147,39,52
2000-12-14,1134,62,48
2000-12-15,1148,95,58
2000-12-16,1185,41,66
2000-12-17,1160,22,62
2000-12-18,1120,54,36
2000-12-19,1138,44,61
2000-12-20,1121,41,84
2000-12-21,1078,35,45
2000-12-22,1068,69,54
2000-12-23,1083,45,17
2000-12-24,1111,25,70
2000-12-25,1066,38,10
2000-12-26,1094,36,36
2000-12-27,1094,54,49
2000-12-28,1099,33,99
2000-12-29,1033,56,34
2000-12-30,1055,55,84
2000-12-31,1026,64,39
2001-01-01,1051,54,27
2001-01-02,1078,65,33
2001-01-03,1110,62,32
2001-01-04,1140,68,61
2001-01-05,1147,71,36
2001-01-06,1182,58,43
2001-01-07,1197,39,62
2001-01-08,1174,72,27
2001-01-09,1219,51,49
2001-01-10,1221,50,49
2001-01-11,1222,63,44
2001-01-12,1241,84,88
2001-01-13,1237,66,85
2001-01-14,1218,45,46
2001-01-15,1217,46,65
2001-01-16,1198,60,47
2001-01-17,1211,45,45
2001-01-18,1211,63,40
2001-01-19,1234,52,94
2001-01-20,1192,53,105
2001-01-21,1140,37,43
2001-01-22,1134,40,76
2001-01-23,1098,45,51
2001-01-24,1092,55,51
2001-01-25,1096,43,64
2001-01-26,1075,86,98
2001-01-27,1063,41,49
2001-01-28,1055,29,60
2001-01-29,1024,51,52
2001-01-30,1023,41,41
2001-01-31,1023,53,43
2001-02-01,1033,59,67
2001-02-02,1025,86,48
2001-02-03,1063,53,49
2001-02-04,1067,40,62
2001-02-05,1045,65,50
2001-02-06,1060,57,38
2001-02-07,1079,62,60
2001-02-08,1081,53,44
2001-02-09,1090,78,48
2001-02-10,1120,57,53
2001-02-11,1124,36,66
2001-02-12,1094,43,31
2001-02-13,1106,59,28
2001-02-14,1137,59,68
2001-02-15,1128,59,67
2001-02-16,1120,92,71
2001-02-17,1141,57,55
2001-02-18,1143,55,79
2001-02-19,1119,54,44
2001-02-20,1129,54,40
2001-02-21,1143,59,27
2001-02-22,1175,39,25
2001-02-23,1189,92,67
2001-02-24,1214,37,106
2001-02-25,1145,28,50
2001-02-26,1123,59,79
2001-02-27,1103,53,33
2001-02-28,1123,47,33
2001-03-01,1137,66,30
2001-03-02,1173,103,63
2001-03-03,1213,76,79
2001-03-04,1210,34,89
2001-03-05,1155,42,35
2001-03-06,1162,56,38
2001-03-07,1180,41,61
2001-03-08,1160,52,61
2001-03-09,1151,82,61
2001-03-10,1172,62,81
2001-03-11,1153,37,53
2001-03-12,1137,52,45
2001-03-13,1144,49,82
2001-03-14,1111,69,50
2001-03-15,1130,51,75
2001-03-16,1106,78,41
2001-03-17,1143,63,59
2001-03-18,1147,43,35
2001-03-19,1155,51,42
2001-03-20,1164,64,41
2001-03-21,1187,59,86
2001-03-22,1160,73,38
2001-03-23,1195,97,52
2001-03-24,1240,61,76
2001-03-25,1225,32,73
2001-03-26,1184,83,57
2001-03-27,1210,63,24
2001-03-28,1249,71,85
2001-03-29,1235,81,78
2001-03-30,1238,95,23
2001-03-31,1310,63,70
2001-04-01,1303,49,64
2001-04-02,1288,64,32
2001-04-03,1320,62,45
2001-04-04,1337,72,75
2001-04-05,1334,54,66
2001-04-06,1322,80,87
2001-04-07,1315,67,74
2001-04-08,1308,49,74
2001-04-09,1283,48,87
2001-04-10,1244,57,55
2001-04-11,1246,64,70
2001-04-12,1240,77,34
2001-04-13,1283,85,64
2001-04-14,1304,53,95
2001-04-15,1262,57,67
2001-04-16,1252,52,53
2001-04-17,1251,52,34
2001-04-18,1269,54,49
2001-04-19,1274,49,42
2001-04-20,1281,77,113
2001-04-21,1245,55,67
2001-04-22,1233,68,79
2001-04-23,1222,60,70
2001-04-24,1212,62,37
2001-04-25,1237,50,66
2001-04-26,1221,66,49
2001-04-27,1238,78,88
2001-04-28,1228,51,60
2001-04-29,1219,39,71
2001-04-30,1187,59,76
2001-05-01,1170,57,67
2001-05-02,1160,55,49
2001-05-03,1166,74,73
2001-05-04,1167,100,78
2001-05-05,1189,62,47
2001-05-06,1204,37,36
2001-05-07,1205,59,27
2001-05-08,1237,55,57
2001-05-09,1235,66,76
2001-05-10,1225,75,79
2001-05-11,1221,79,72
2001-05-12,1228,64,74
2001-05-13,1218,40,25
2001-05-14,1233,58,32
2001-05-15,1259,54,81
2001-05-16,1232,62,62
2001-05-17,1232,64,77
2001-05-18,1219,89,83
2001-05-19,1225,72,39
2001-05-20,1258,67,47
2001-05-21,1278,48,44
2001-05-22,1282,43,34
2001-05-23,1291,59,43
2001-05-24,1307,55,110
2001-05-25,1252,85,56
2001-05-26,1281,56,96
2001-05-27,1241,39,100
2001-05-28,1180,57,43
2001-05-29,1194,64,44
2001-05-30,1214,43,28
2001-05-31,1229,55,70
2001-06-01,1214,106,73
2001-06-02,1247,48,61
2001-06-03,1234,40,80
2001-06-04,1194,56,30
2001-06-05,1220,58,132
2001-06-06,1146,68,44
2001-06-07,1170,58,43
2001-06-08,1185,91,74
2001-06-09,1202,61,91
2001-06-10,1172,64,45
2001-06-11,1191,67,52
2001-06-12,1206,66,55
2001-06-13,1217,60,78
2001-06-14,1199,59,62
2001-06-15,1196,70,66
2001-06-16,1200,75,28
2001-06-17,1247,56,59
2001-06-18,1244,58,47
2001-06-19,1255,53,53
2001-06-20,1255,49,69
2001-06-21,1235,47,58
2001-06-22,1224,54,43
2001-06-23,1235,61,32
2001-06-24,1264,51,72
2001-06-25,1243,46,82
2001-06-26,1207,35,87
2001-06-27,1155,39,64
2001-06-28,1130,51,49
2001-06-29,1132,86,69
2001-06-30,1149,55,38
2001-07-01,1166,42,72
2001-07-02,1136,59,23
2001-07-03,1172,73,71
2001-07-04,1174,57,106
2001-07-05,1125,56,50
2001-07-06,1131,62,47
2001-07-07,1146,48,18
2001-07-08,1176,42,67
2001-07-09,1151,68,54
2001-07-10,1165,61,39
2001-07-11,1187,46,41
2001-07-12,1192,56,88
2001-07-13,1160,60,66
2001-07-14,1154,40,52
2001-07-15,1142,64,44
2001-07-16,1162,47,23
2001-07-17,1186,57,65
2001-07-18,1178,50,17
2001-07-19,1211,52,55
2001-07-20,1208,66,79
2001-07-21,1195,59,85
2001-07-22,1169,46,32
2001-07-23,1183,54,43
2001-07-24,1194,45,63
2001-07-25,1176,49,71
2001-07-26,1154,61,26
2001-07-27,1189,75,27
2001-07-28,1237,63,82
2001-07-29,1218,43,74
2001-07-30,1187,58,35
2001-07-31,1210,42,71
2001-08-01,1181,68,49
2001-08-02,1200,53,78
2001-08-03,1175,76,51
2001-08-04,1200,69,40
2001-08-05,1229,55,68
2001-08-06,1216,44,44
2001-08-07,1216,54,45
2001-08-08,1225,54,50
2001-08-09,1229,54,68
2001-08-10,1215,80,54
2001-08-11,1241,89,63
2001-08-12,1267,56,47
2001-08-13,1276,52,39
2001-08-14,1289,43,66
2001-08-15,1266,51,64
2001-08-16,1253,52,24
2001-08-17,1281,58,13
2001-08-18,1326,47,59
2001-08-19,1314,44,63
2001-08-20,1295,45,66
2001-08-21,1274,45,99
2001-08-22,1220,47,90
2001-08-23,1177,41,62
2001-08-24,1156,53,42
2001-08-25,1167,45,65
2001-08-26,1147,54,41
2001-08-27,1160,51,38
2001-08-28,1173,51,41
2001-08-29,1183,47,47
2001-08-30,1183,36,57
2001-08-31,1162,68,44
2001-09-01,1186,52,96
2001-09-02,1142,53,35
2001-09-03,1160,47,31
2001-09-04,1176,56,48
2001-09-05,1184,44,59
2001-09-06,1169,49,65
2001-09-07,1153,88,44
2001-09-08,1197,73,85
2001-09-09,1185,37,74
2001-09-10,1148,52,41
2001-09-11,1159,43,43
2001-09-12,1159,51,44
2001-09-13,1166,51,42
2001-09-14,1175,90,79
2001-09-15,1186,49,40
2001-09-16,1195,47,55
2001-09-17,1187,48,21
2001-09-18,1214,66,29
2001-09-19,1251,39,64
2001-09-20,1226,59,54
2001-09-21,1231,57,67
2001-09-22,1221,67,31
2001-09-23,1257,32,48
2001-09-24,1241,41,105
2001-09-25,1177,42,24
2001-09-26,1195,56,63
2001-09-27,1188,45,77
2001-09-28,1156,79,59
2001-09-29,1176,60,55
2001-09-30,1181,31,30
2001-10-01,1182,81,49
2001-10-02,1214,56,62
2001-10-03,1208,60,74
2001-10-04,1194,47,44
2001-10-05,1197,97,74
2001-10-06,1220,74,45
2001-10-07,1249,41,17
2001-10-08,1273,43,33
2001-10-09,1283,48,43
2001-10-10,1288,40,65
2001-10-11,1263,59,57
2001-10-12,1265,94,78
2001-10-13,1281,53,86
2001-10-14,1248,50,68
2001-10-15,1230,55,36
2001-10-16,1249,51,57
2001-10-17,1243,43,55
2001-10-18,1231,42,74
2001-10-19,1199,90,75
2001-10-20,1214,70,79
2001-10-21,1205,54,48
2001-10-22,1211,50,31
2001-10-23,1230,50,41
2001-10-24,1239,56,67
2001-10-25,1228,35,38
2001-10-26,1225,83,78
2001-10-27,1230,57,48
2001-10-28,1239,31,51
2001-10-29,1219,59,72
2001-10-30,1206,54,12
2001-10-31,1248,80,86
2001-11-01,1242,73,48
2001-11-02,1267,91,42
2001-11-03,1316,82,72
2001-11-04,1326,35,74
2001-11-05,1287,53,54
2001-11-06,1286,53,53
2001-11-07,1286,72,72
2001-11-08,1286,46,54
2001-11-09,1278,76,64
2001-11-10,1290,65,41
2001-11-11,1314,37,66
2001-11-12,1285,37,47
2001-11-13,1275,71,39
2001-11-14,1307,67,72
2001-11-15,1302,44,87
2001-11-16,1259,86,63
2001-11-17,1282,59,43
2001-11-18,1298,32,41
2001-11-19,1289,52,46
2001-11-20,1295,32,90
2001-11-21,1237,44,96
2001-11-22,1185,37,52
2001-11-23,1170,48,88
2001-11-24,1130,62,27
2001-11-25,1165,40,38
2001-11-26,1167,50,25
2001-11-27,1192,60,54
2001-11-28,1198,49,59
2001-11-29,1188,44,83
2001-11-30,1149,74,40
2001-12-01,1183,50,83
2001-12-02,1150,39,78
2001-12-03,1111,63,27
2001-12-04,1147,65,64
2001-12-05,1148,43,28
2001-12-06,1163,56,57
2001-12-07,1162,64,43
2001-12-08,1183,56,28
2001-12-09,1211,38,107
2001-12-10,1142,57,39
2001-12-11,1160,47,49
2001-12-12,1158,48,37
2001-12-13,1169,46,48
2001-12-14,1167,69,75
2001-12-15,1161,40,43
2001-12-16,1158,33,34
2001-12-17,1157,60,69
2001-12-18,1148,37,40
2001-12-19,1145,39,20
2001-12-20,1164,38,56
2001-12-21,1146,72,59
2001-12-22,1159,45,23
2001-12-23,1181,17,57
2001-12-24,1141,31,28
2001-12-25,1144,38,35
2001-12-26,1147,51,25
2001-12-27,1173,43,25
2001-12-28,1191,41,41
2001-12-29,1191,45,80
2001-12-30,1156,32,56
2001-12-31,1132,77,11
2002-01-01,1198,38,39
2002-01-02,1197,48,43
2002-01-03,1202,49,59
2002-01-04,1192,61,33
2002-01-05,1220,59,34
2002-01-06,1245,42,69
2002-01-07,1218,48,32
2002-01-08,1234,51,84
2002-01-09,1201,59,68
2002-01-10,1192,59,72
2002-01-11,1179,79,75
2002-01-12,1183,45,90
2002-01-13,1138,30,67
2002-01-14,1101,54,40
2002-01-15,1115,49,47
2002-01-16,1117,41,64
2002-01-17,1094,47,56
2002-01-18,1085,82,58
2002-01-19,1109,48,54
2002-01-20,1103,32,79
2002-01-21,1056,39,39
2002-01-22,1056,51,37
2002-01-23,1070,40,69
2002-01-24,1041,72,97
2002-01-25,1016,86,42
2002-01-26,1060,52,42
2002-01-27,1070,35,20
2002-01-28,1085,48,31
2002-01-29,1102,42,40
2002-01-30,1104,45,54
2002-01-31,1095,45,69
2002-02-01,1071,67,51
2002-02-02,1087,54,39
2002-02-03,1102,47,91
2002-02-04,1058,54,33
2002-02-05,1079,45,26
2002-02-06,1098,62,55
2002-02-07,1105,41,42
2002-02-08,1104,88,65
2002-02-09,1127,67,37
2002-02-10,1157,21,73
2002-02-11,1105,60,41
2002-02-12,1124,39,33
2002-02-13,1130,53,56
2002-02-14,1127,61,38
2002-02-15,1150,78,45
2002-02-16,1183,66,70
2002-02-17,1179,37,80
2002-02-18,1136,54,45
2002-02-19,1145,49,33
2002-02-20,1161,52,58
2002-02-21,1155,54,54
2002-02-22,1155,65,62
2002-02-23,1158,61,64
2002-02-24,1155,39,27
2002-02-25,1167,53,25
2002-02-26,1195,27,61
2002-02-27,1161,46,113
2002-02-28,1094,34,53
2002-03-01,1075,92,65
2002-03-02,1102,43,48
2002-03-03,1097,40,27
2002-03-04,1110,44,54
2002-03-05,1100,54,46
2002-03-06,1108,54,36
2002-03-07,1126,56,38
2002-03-08,1144,114,33
2002-03-09,1225,48,27
2002-03-10,1246,39,88
2002-03-11,1197,43,32
2002-03-12,1208,45,56
2002-03-13,1197,56,56
2002-03-14,1197,64,95
2002-03-15,1166,94,57
2002-03-16,1203,66,73
2002-03-17,1196,43,48
2002-03-18,1191,44,17
2002-03-19,1218,57,39
2002-03-20,1236,61,55
2002-03-21,1242,60,74
2002-03-22,1228,96,52
2002-03-23,1272,44,70
2002-03-24,1246,37,65
2002-03-25,1218,28,43
2002-03-26,1203,47,57
2002-03-27,1193,65,65
2002-03-28,1193,78,25
2002-03-29,1246,68,54
2002-03-30,1260,67,102
2002-03-31,1225,30,64
2002-04-01,1191,64,32
2002-04-02,1223,60,51
2002-04-03,1232,64,56
2002-04-04,1240,45,46
2002-04-05,1239,83,114
2002-04-06,1208,65,46
2002-04-07,1227,23,49
2002-04-08,1201,44,55
2002-04-09,1190,56,51
2002-04-10,1195,65,64
2002-04-11,1196,89,32
2002-04-12,1253,60,51
2002-04-13,1262,55,35
2002-04-14,1282,45,32
2002-04-15,1295,48,40
2002-04-16,1303,77,42
2002-04-17,1338,63,20
2002-04-18,1381,62,69
2002-04-19,1374,63,46
2002-04-20,1391,48,98
2002-04-21,1341,32,50
2002-04-22,1323,48,39
2002-04-23,1332,41,30
2002-04-24,1343,45,40
2002-04-25,1348,50,95
2002-04-26,1303,105,29
2002-04-27,1379,61,79
2002-04-28,1361,29,73
2002-04-29,1317,57,37
2002-04-30,1337,58,37
2002-05-01,1358,53,61
2002-05-02,1350,54,99
2002-05-03,1305,108,33
2002-05-04,1380,65,56
2002-05-05,1389,51,45
2002-05-06,1395,57,57
2002-05-07,1395,54,53
2002-05-08,1396,56,42
2002-05-09,1410,49,43
2002-05-10,1416,104,84
2002-05-11,1436,50,67
2002-05-12,1419,39,42
2002-05-13,1416,58,46
2002-05-14,1428,60,62
2002-05-15,1426,67,48
2002-05-16,1445,67,31
2002-05-17,1481,83,62
2002-05-18,1502,54,97
2002-05-19,1459,40,86
2002-05-20,1413,44,46
2002-05-21,1411,62,46
2002-05-22,1427,53,81
2002-05-23,1399,60,69
2002-05-24,1390,90,33
2002-05-25,1447,57,70
2002-05-26,1434,64,58
2002-05-27,1440,38,46
2002-05-28,1432,63,50
2002-05-29,1445,58,51
2002-05-30,1452,60,65
2002-05-31,1447,104,89
2002-06-01,1462,84,55
2002-06-02,1491,48,49
2002-06-03,1490,62,38
2002-06-04,1514,47,82
2002-06-05,1479,61,82
2002-06-06,1458,58,45
2002-06-07,1471,103,51
2002-06-08,1523,62,67
2002-06-09,1518,52,34
2002-06-10,1536,64,17
2002-06-11,1583,55,61
2002-06-12,1577,63,61
2002-06-13,1579,59,78
2002-06-14,1560,82,82
2002-06-15,1560,77,125
2002-06-16,1512,48,74
2002-06-17,1486,60,20
2002-06-18,1526,57,36
2002-06-19,1547,72,55
2002-06-20,1564,74,86
2002-06-21,1552,93,39
2002-06-22,1606,72,54
2002-06-23,1624,49,53
2002-06-24,1620,57,63
2002-06-25,1614,81,41
2002-06-26,1654,82,61
2002-06-27,1675,60,120
2002-06-28,1615,73,42
2002-06-29,1646,57,83
2002-06-30,1620,43,47
2002-07-01,1616,52,114
2002-07-02,1554,60,87
2002-07-03,1527,75,71
2002-07-04,1531,84,45
2002-07-05,1570,57,51
2002-07-06,1576,49,29
2002-07-07,1596,45,74
2002-07-08,1567,67,57
2002-07-09,1577,55,117
2002-07-10,1515,52,61
2002-07-11,1506,59,57
2002-07-12,1508,72,29
2002-07-13,1551,72,89
2002-07-14,1534,51,71
2002-07-15,1514,57,36
2002-07-16,1535,46,55
2002-07-17,1526,46,108
2002-07-18,1464,54,69
2002-07-19,1449,69,83
2002-07-20,1435,40,62
2002-07-21,1413,47,28
2002-07-22,1432,64,36
2002-07-23,1460,51,105
2002-07-24,1406,58,56
2002-07-25,1408,64,54
2002-07-26,1418,74,97
2002-07-27,1395,54,34
2002-07-28,1415,56,42
2002-07-29,1429,42,35
2002-07-30,1436,51,43
2002-07-31,1444,56,72
2002-08-01,1428,64,69
2002-08-02,1423,80,19
2002-08-03,1484,80,11
2002-08-04,1553,49,60
2002-08-05,1542,61,28
2002-08-06,1575,60,32
2002-08-07,1603,55,32
2002-08-08,1626,53,55
2002-08-09,1624,60,91
2002-08-10,1593,70,20
2002-08-11,1643,48,99
2002-08-12,1592,44,17
2002-08-13,1619,52,56
2002-08-14,1615,65,53
2002-08-15,1627,70,98
2002-08-16,1599,54,94
2002-08-17,1559,46,29
2002-08-18,1576,57,69
2002-08-19,1564,56,76
2002-08-20,1544,49,70
2002-08-21,1523,54,29
2002-08-22,1548,52,72
2002-08-23,1528,63,32
2002-08-24,1559,54,76
2002-08-25,1537,36,112
2002-08-26,1461,43,88
2002-08-27,1416,69,70
2002-08-28,1415,38,21
2002-08-29,1432,56,37
2002-08-30,1451,67,22
2002-08-31,1496,47,41
2002-09-01,1502,62,70
2002-09-02,1494,39,87
2002-09-03,1446,62,27
2002-09-04,1481,52,31
2002-09-05,1502,46,65
2002-09-06,1483,101,40
2002-09-07,1544,56,20
2002-09-08,1580,47,6
2002-09-09,1621,49,21
2002-09-10,1649,50,95
2002-09-11,1604,54,115
2002-09-12,1543,56,120
2002-09-13,1479,111,85
2002-09-14,1505,63,26
2002-09-15,1542,45,26
2002-09-16,1561,55,44
2002-09-17,1572,41,46
2002-09-18,1567,46,34
2002-09-19,1579,51,124
2002-09-20,1506,89,149
2002-09-21,1446,61,57
2002-09-22,1450,46,33
2002-09-23,1463,56,28
2002-09-24,1491,37,41
2002-09-25,1487,59,46
2002-09-26,1500,57,47
2002-09-27,1510,92,48
2002-09-28,1554,63,167
2002-09-29,1450,47,64
2002-09-30,1433,73,36
2002-10-01,1470,81,35
2002-10-02,1516,71,50
2002-10-03,1537,63,24
2002-10-04,1576,91,73
2002-10-05,1594,69,98
2002-10-06,1565,54,91
2002-10-07,1528,35,71
2002-10-08,1492,48,53
2002-10-09,1487,55,26
2002-10-10,1516,68,53
2002-10-11,1531,95,58
2002-10-12,1568,62,87
2002-10-13,1543,54,43
2002-10-14,1554,43,160
2002-10-15,1437,50,52
2002-10-16,1435,49,30
2002-10-17,1454,58,50
2002-10-18,1462,93,54
2002-10-19,1501,44,50
2002-10-20,1495,48,38
2002-10-21,1505,48,101
2002-10-22,1452,44,84
2002-10-23,1412,56,67
2002-10-24,1401,52,3
2002-10-25,1450,90,49
2002-10-26,1491,58,63
2002-10-27,1486,32,13
2002-10-28,1505,54,35
2002-10-29,1524,49,84
2002-10-30,1489,47,29
2002-10-31,1507,50,129
2002-11-01,1428,105,76
2002-11-02,1457,54,52
2002-11-03,1459,35,20
2002-11-04,1474,49,66
2002-11-05,1457,49,60
2002-11-06,1446,44,74
2002-11-07,1416,75,91
2002-11-08,1400,83,66
2002-11-09,1417,69,30
2002-11-10,1456,46,46
2002-11-11,1456,43,25
2002-11-12,1474,52,65
2002-11-13,1461,64,30
2002-11-14,1495,60,44
2002-11-15,1511,103,89
2002-11-16,1525,46,43
2002-11-17,1528,35,47
2002-11-18,1516,54,65
2002-11-19,1505,62,48
2002-11-20,1519,44,51
2002-11-21,1512,42,42
2002-11-22,1512,87,95
2002-11-23,1504,43,87
2002-11-24,1460,35,67
2002-11-25,1428,34,32
2002-11-26,1430,38,36
2002-11-27,1432,44,37
2002-11-28,1439,40,51
2002-11-29,1428,46,51
2002-11-30,1423,48,118
2002-12-01,1353,33,62
2002-12-02,1324,49,67
2002-12-03,1306,53,101
2002-12-04,1258,35,51
2002-12-05,1242,58,54
2002-12-06,1246,62,30
2002-12-07,1278,56,51
2002-12-08,1283,31,71
2002-12-09,1243,59,59
2002-12-10,1243,56,39
2002-12-11,1260,58,65
2002-12-12,1253,45,28
2002-12-13,1270,95,56
2002-12-14,1309,49,29
2002-12-15,1329,42,18
2002-12-16,1353,44,10
2002-12-17,1387,37,63
2002-12-18,1361,47,12
2002-12-19,1396,59,29
2002-12-20,1426,72,47
2002-12-21,1451,39,25
2002-12-22,1465,41,19
2002-12-23,1487,42,56
2002-12-24,1473,34,17
2002-12-25,1490,40,10
2002-12-26,1520,31,42
2002-12-27,1509,54,107
2002-12-28,1456,52,27
2002-12-29,1481,46,40
2002-12-30,1487,61,69
2002-12-31,1479,77,39
2003-01-01,1517,40,16
2003-01-02,1541,48,36
2003-01-03,1553,53,63
2003-01-04,1543,56,40
2003-01-05,1559,34,100
2003-01-06,1493,53,87
2003-01-07,1459,51,61
2003-01-08,1449,54,63
2003-01-09,1440,55,26
2003-01-10,1469,88,89
2003-01-11,1468,54,67
2003-01-12,1455,25,82
2003-01-13,1398,43,120
2003-01-14,1321,37,43
2003-01-15,1315,58,54
2003-01-16,1319,40,42
2003-01-17,1317,78,36
2003-01-18,1359,38,99
2003-01-19,1298,35,93
2003-01-20,1240,40,52
2003-01-21,1228,56,15
2003-01-22,1269,49,62
2003-01-23,1256,51,23
2003-01-24,1284,66,49
2003-01-25,1301,59,41
2003-01-26,1319,42,61
2003-01-27,1300,48,38
2003-01-28,1310,50,30
2003-01-29,1330,30,101
2003-01-30,1259,61,84
2003-01-31,1236,90,17
2003-02-01,1309,53,51
2003-02-02,1311,47,32
2003-02-03,1326,55,37
2003-02-04,1344,56,70
2003-02-05,1330,56,78
2003-02-06,1308,53,60
2003-02-07,1301,62,58
2003-02-08,1305,57,67
2003-02-09,1295,40,50
2003-02-10,1285,52,52
2003-02-11,1285,50,28
2003-02-12,1307,46,51
2003-02-13,1302,50,45
2003-02-14,1307,81,65
2003-02-15,1323,51,45
2003-02-16,1329,40,60
2003-02-17,1309,42,70
2003-02-18,1281,57,18
2003-02-19,1320,47,39
2003-02-20,1328,39,46
2003-02-21,1321,92,79
2003-02-22,1334,47,38
2003-02-23,1343,28,93
2003-02-24,1278,51,103
2003-02-25,1226,43,26
2003-02-26,1243,54,16
2003-02-27,1281,50,26
2003-02-28,1305,113,79
2003-03-01,1339,63,58
2003-03-02,1344,50,87
2003-03-03,1307,41,62
2003-03-04,1286,53,28
2003-03-05,1311,48,52
2003-03-06,1307,44,19
2003-03-07,1332,71,28
2003-03-08,1375,45,89
2003-03-09,1331,38,47
2003-03-10,1322,38,65
2003-03-11,1295,67,77
2003-03-12,1285,43,51
2003-03-13,1277,50,54
2003-03-14,1273,119,16
2003-03-15,1376,78,52
2003-03-16,1402,43,74
2003-03-17,1371,62,93
2003-03-18,1340,52,53
2003-03-19,1339,66,66
2003-03-20,1339,54,43
2003-03-21,1350,88,53
2003-03-22,1385,66,26
2003-03-23,1425,50,42
2003-03-24,1433,65,92
2003-03-25,1406,66,38
2003-03-26,1434,64,72
2003-03-27,1426,66,51
2003-03-28,1441,81,34
2003-03-29,1488,46,56
2003-03-30,1478,43,11
2003-03-31,1510,62,68
2003-04-01,1504,94,77
2003-04-02,1521,71,56
2003-04-03,1536,66,40
